record_id,window_id,MI,edge_node,route,latency_ms,energy_mj,pro_preferred,oobl_best,lat_A,lat_B
122.0,30,5000,edge-west,A,379.8988,10.75,,,,
122.0,31,5000,edge-north,A,380.0958,10.75,,,,
122.0,32,5000,edge-central,A,384.4599,10.75,,,,
122.0,33,5000,edge-south,A,408.2553,10.75,,,,
122.0,34,5000,edge-west,A,402.2212,10.75,,,,
122.0,35,5000,edge-north,A,400.4499,10.75,,,,
122.0,36,5000,edge-central,A,403.5519,10.75,,,,
122.0,38,5000,edge-south,A,388.4845,10.75,,,,
122.0,39,5000,edge-west,A,384.4044,10.75,,,,
122.0,40,5000,edge-north,A,402.6405,10.75,,,,
122.0,41,5000,edge-central,A,408.2436,10.75,,,,
122.0,42,5000,edge-south,A,393.8458,10.75,,,,
122.0,43,5000,edge-west,A,388.4369,10.75,,,,
122.0,44,5000,edge-north,A,396.7518,10.75,,,,
122.0,45,5000,edge-central,A,385.0486,10.75,,,,
122.0,46,5000,edge-south,A,388.6219,10.75,,,,
122.0,47,5000,edge-west,A,408.4649,10.75,,,,
122.0,48,5000,edge-north,A,392.158,10.75,,,,
122.0,49,5000,edge-central,A,383.626,10.75,,,,
122.0,50,5000,edge-south,A,391.3736,10.75,,,,
122.0,51,5000,edge-west,A,403.2014,10.75,,,,
122.0,52,5000,edge-north,A,394.9933,10.75,,,,
122.0,53,5000,edge-central,A,396.4441,10.75,,,,
122.0,54,5000,edge-south,A,382.1163,10.75,,,,
122.0,55,5000,edge-west,A,396.7731,10.75,,,,
122.0,56,5000,edge-north,A,390.2012,10.75,,,,
122.0,59,5000,edge-central,A,407.5481,10.75,,,,
122.0,60,5000,edge-south,A,402.3116,10.75,,,,
122.0,62,5000,edge-west,A,389.1166,10.75,,,,
122.0,63,5000,edge-north,A,384.4347,10.75,,,,
122.0,64,5000,edge-central,A,394.5505,10.75,,,,
122.0,65,5000,edge-south,A,382.7597,10.75,,,,
122.0,66,5000,edge-west,A,399.2017,10.75,,,,
122.0,67,5000,edge-north,A,407.7968,10.75,,,,
122.0,68,5000,edge-central,A,386.9479,10.75,,,,
122.0,69,5000,edge-south,A,405.8631,10.75,,,,
122.0,70,5000,edge-west,A,400.8048,10.75,,,,
122.0,71,5000,edge-north,A,396.0482,10.75,,,,
122.0,72,5000,edge-central,A,382.9985,10.75,,,,
122.0,73,5000,edge-south,A,385.9371,10.75,,,,
122.0,74,5000,edge-west,A,391.0223,10.75,,,,
122.0,75,5000,edge-north,A,392.3753,10.75,,,,
122.0,76,5000,edge-central,A,402.4773,10.75,,,,
122.0,77,5000,edge-south,A,381.6976,10.75,,,,
122.0,78,5000,edge-west,A,386.7439,10.75,,,,
122.0,79,5000,edge-north,A,402.9909,10.75,,,,
122.0,80,5000,edge-central,A,407.2623,10.75,,,,
122.0,81,5000,edge-south,A,384.3113,10.75,,,,
122.0,82,5000,edge-west,A,383.6491,10.75,,,,
122.0,83,5000,edge-north,A,391.1299,10.75,,,,
122.0,84,5000,edge-central,A,400.5113,10.75,,,,
122.0,85,5000,edge-south,A,380.7689,10.75,,,,
122.0,86,5000,edge-west,A,398.7166,10.75,,,,
122.0,87,5000,edge-north,A,383.6122,10.75,,,,
122.0,88,5000,edge-central,A,401.5967,10.75,,,,
122.0,89,5000,edge-south,A,404.7272,10.75,,,,
122.0,90,5000,edge-west,A,405.3186,10.75,,,,
122.0,91,5000,edge-north,A,381.595,10.75,,,,
122.0,92,5000,edge-central,A,385.0244,10.75,,,,
122.0,93,5000,edge-south,A,405.9165,10.75,,,,
122.0,94,5000,edge-west,A,406.6438,10.75,,,,
122.0,95,5000,edge-north,A,399.6226,10.75,,,,
122.0,96,5000,edge-central,A,409.4292,10.75,,,,
122.0,97,5000,edge-south,A,397.7812,10.75,,,,
122.0,98,5000,edge-west,A,403.4115,10.75,,,,
122.0,99,5000,edge-north,A,395.1745,10.75,,,,
122.0,100,5000,edge-central,A,383.4378,10.75,,,,
122.0,101,5000,edge-south,A,389.0849,10.75,,,,
122.0,102,5000,edge-west,A,390.5003,10.75,,,,
122.0,103,5000,edge-north,A,384.3016,10.75,,,,
122.0,104,5000,edge-central,A,395.3107,10.75,,,,
122.0,105,5000,edge-south,A,396.419,10.75,,,,
122.0,106,5000,edge-west,A,393.8831,10.75,,,,
122.0,107,5000,edge-north,A,398.986,10.75,,,,
122.0,108,5000,edge-central,A,394.0245,10.75,,,,
122.0,109,5000,edge-south,A,401.6671,10.75,,,,
122.0,111,5000,edge-west,A,409.5787,10.75,,,,
122.0,112,5000,edge-north,A,402.185,10.75,,,,
122.0,113,5000,edge-central,A,394.6276,10.75,,,,
122.0,114,5000,edge-south,A,393.6219,10.75,,,,
122.0,121,5000,edge-west,A,382.3966,10.75,,,,
122.0,122,5000,edge-north,A,407.8147,10.75,,,,
122.0,123,5000,edge-central,A,388.5678,10.75,,,,
122.0,124,5000,edge-south,A,396.0554,10.75,,,,
122.0,125,5000,edge-west,A,380.9234,10.75,,,,
122.0,126,5000,edge-north,A,407.7876,10.75,,,,
122.0,127,5000,edge-central,A,395.5247,10.75,,,,
122.0,128,5000,edge-south,A,405.3347,10.75,,,,
122.0,129,5000,edge-west,A,384.7396,10.75,,,,
122.0,130,5000,edge-north,A,381.249,10.75,,,,
122.0,131,5000,edge-central,A,391.0294,10.75,,,,
122.0,132,5000,edge-south,A,382.9294,10.75,,,,
122.0,133,5000,edge-west,A,387.8631,10.75,,,,
122.0,134,5000,edge-north,A,381.3012,10.75,,,,
122.0,135,5000,edge-central,A,385.2588,10.75,,,,
122.0,136,5000,edge-south,A,401.0458,10.75,,,,
122.0,137,5000,edge-west,A,389.3412,10.75,,,,
122.0,138,5000,edge-north,A,405.1277,10.75,,,,
122.0,139,5000,edge-central,A,379.8057,10.75,,,,
122.0,140,5000,edge-south,A,378.6365,10.75,,,,
122.0,141,5000,edge-west,A,390.3982,10.75,,,,
122.0,142,5000,edge-north,A,384.989,10.75,,,,
122.0,143,5000,edge-central,A,405.146,10.75,,,,
122.0,144,5000,edge-south,A,391.7975,10.75,,,,
122.0,145,5000,edge-west,A,395.2134,10.75,,,,
122.0,146,5000,edge-north,A,406.4345,10.75,,,,
122.0,147,5000,edge-central,A,408.4741,10.75,,,,
122.0,148,5000,edge-south,A,396.2615,10.75,,,,
122.0,149,5000,edge-west,A,380.2671,10.75,,,,
122.0,150,5000,edge-north,A,408.1658,10.75,,,,
122.0,151,5000,edge-central,A,404.4959,10.75,,,,
122.0,152,5000,edge-south,A,386.8465,10.75,,,,
122.0,153,5000,edge-west,A,394.0208,10.75,,,,
122.0,154,5000,edge-north,A,403.1605,10.75,,,,
122.0,155,5000,edge-central,A,409.1055,10.75,,,,
122.0,156,5000,edge-south,A,394.9946,10.75,,,,
122.0,157,5000,edge-west,A,399.4155,10.75,,,,
122.0,158,5000,edge-north,A,396.7283,10.75,,,,
122.0,159,5000,edge-central,A,394.8396,10.75,,,,
122.0,160,5000,edge-south,A,380.9308,10.75,,,,
122.0,161,5000,edge-west,A,396.4264,10.75,,,,
122.0,163,5000,edge-north,A,404.0373,10.75,,,,
122.0,166,5000,edge-central,A,396.825,10.75,,,,
122.0,167,5000,edge-south,A,396.877,10.75,,,,
122.0,168,5000,edge-west,A,407.6103,10.75,,,,
122.0,169,5000,edge-north,A,397.272,10.75,,,,
122.0,172,5000,edge-central,A,397.0531,10.75,,,,
122.0,173,5000,edge-south,A,391.0181,10.75,,,,
122.0,174,5000,edge-west,A,377.7769,10.75,,,,
122.0,175,5000,edge-north,A,392.856,10.75,,,,
122.0,176,5000,edge-central,A,398.1933,10.75,,,,
122.0,177,5000,edge-south,A,405.3202,10.75,,,,
122.0,178,5000,edge-west,A,409.6319,10.75,,,,
122.0,179,5000,edge-north,A,389.8659,10.75,,,,
122.0,180,5000,edge-central,A,397.0948,10.75,,,,
122.0,181,5000,edge-south,A,407.337,10.75,,,,
122.0,182,5000,edge-west,A,386.8325,10.75,,,,
122.0,183,5000,edge-north,A,395.1369,10.75,,,,
122.0,184,5000,edge-central,A,392.1115,10.75,,,,
122.0,185,5000,edge-south,A,406.1122,10.75,,,,
122.0,186,5000,edge-west,A,402.2512,10.75,,,,
122.0,187,5000,edge-north,A,396.2104,10.75,,,,
122.0,188,5000,edge-central,A,391.8325,10.75,,,,
122.0,189,5000,edge-south,A,391.5676,10.75,,,,
122.0,190,5000,edge-west,A,395.4659,10.75,,,,
122.0,191,5000,edge-north,A,403.4627,10.75,,,,
122.0,192,5000,edge-central,A,398.8132,10.75,,,,
122.0,193,5000,edge-south,A,392.5937,10.75,,,,
122.0,195,5000,edge-west,A,393.404,10.75,,,,
122.0,196,5000,edge-north,A,404.7872,10.75,,,,
122.0,197,5000,edge-central,A,383.489,10.75,,,,
122.0,198,5000,edge-south,A,405.6592,10.75,,,,
122.0,199,5000,edge-west,A,380.9719,10.75,,,,
122.0,201,5000,edge-north,A,398.3161,10.75,,,,
122.0,203,5000,edge-central,A,383.6278,10.75,,,,
122.0,204,5000,edge-south,A,405.0722,10.75,,,,
122.0,205,5000,edge-west,A,385.4463,10.75,,,,
122.0,206,5000,edge-north,A,389.9933,10.75,,,,
122.0,207,5000,edge-central,A,387.4846,10.75,,,,
122.0,208,5000,edge-south,A,395.1523,10.75,,,,
122.0,209,5000,edge-west,A,386.0395,10.75,,,,
122.0,210,5000,edge-north,A,405.7589,10.75,,,,
122.0,211,5000,edge-central,A,404.5169,10.75,,,,
122.0,212,5000,edge-south,A,408.7236,10.75,,,,
122.0,213,5000,edge-west,A,394.4011,10.75,,,,
122.0,214,5000,edge-north,A,395.9355,10.75,,,,
122.0,215,5000,edge-central,A,404.832,10.75,,,,
122.0,216,5000,edge-south,A,386.9426,10.75,,,,
122.0,217,5000,edge-west,A,387.1588,10.75,,,,
122.0,218,5000,edge-north,A,380.9068,10.75,,,,
122.0,219,5000,edge-central,A,383.6897,10.75,,,,
122.0,220,5000,edge-south,A,380.4805,10.75,,,,
122.0,221,5000,edge-west,A,391.6266,10.75,,,,
122.0,222,5000,edge-north,A,380.5096,10.75,,,,
122.0,223,5000,edge-central,A,382.9137,10.75,,,,
122.0,224,5000,edge-south,A,381.1794,10.75,,,,
122.0,225,5000,edge-west,A,377.8836,10.75,,,,
122.0,226,5000,edge-north,A,393.1429,10.75,,,,
122.0,227,5000,edge-central,A,399.1676,10.75,,,,
122.0,228,5000,edge-south,A,377.8396,10.75,,,,
122.0,229,5000,edge-west,A,392.6535,10.75,,,,
122.0,230,5000,edge-north,A,378.1215,10.75,,,,
122.0,231,5000,edge-central,A,402.574,10.75,,,,
122.0,232,5000,edge-south,A,404.1688,10.75,,,,
122.0,233,5000,edge-west,A,403.532,10.75,,,,
122.0,234,5000,edge-north,A,378.4567,10.75,,,,
122.0,235,5000,edge-central,A,396.3859,10.75,,,,
122.0,236,5000,edge-south,A,395.6927,10.75,,,,
122.0,239,5000,edge-west,A,404.4203,10.75,,,,
122.0,240,5000,edge-north,A,393.351,10.75,,,,
122.0,241,5000,edge-central,A,405.9991,10.75,,,,
122.0,242,5000,edge-south,A,400.0029,10.75,,,,
122.0,243,5000,edge-west,A,387.8782,10.75,,,,
122.0,244,5000,edge-north,A,393.9349,10.75,,,,
122.0,245,5000,edge-central,A,391.0564,10.75,,,,
122.0,246,5000,edge-south,A,396.9237,10.75,,,,
122.0,247,5000,edge-west,A,400.6357,10.75,,,,
122.0,252,5000,edge-north,A,401.7407,10.75,,,,
122.0,254,5000,edge-central,A,389.9263,10.75,,,,
122.0,257,5000,edge-south,A,382.4573,10.75,,,,
122.0,258,5000,edge-west,A,408.6712,10.75,,,,
122.0,259,5000,edge-north,A,403.208,10.75,,,,
122.0,260,5000,edge-central,A,402.9946,10.75,,,,
122.0,261,5000,edge-south,A,398.5001,10.75,,,,
122.0,262,5000,edge-west,A,405.7348,10.75,,,,
122.0,263,5000,edge-north,A,407.8512,10.75,,,,
122.0,264,5000,edge-central,A,384.9522,10.75,,,,
122.0,265,5000,edge-south,A,381.7585,10.75,,,,
122.0,266,5000,edge-west,A,407.5848,10.75,,,,
122.0,267,5000,edge-north,A,392.5109,10.75,,,,
122.0,268,5000,edge-central,A,406.2004,10.75,,,,
122.0,269,5000,edge-south,A,396.1324,10.75,,,,
122.0,270,5000,edge-west,A,403.3684,10.75,,,,
122.0,271,5000,edge-north,A,380.3959,10.75,,,,
122.0,272,5000,edge-central,A,393.5526,10.75,,,,
122.0,273,5000,edge-south,A,388.0312,10.75,,,,
122.0,274,5000,edge-west,A,406.4425,10.75,,,,
122.0,275,5000,edge-north,A,394.8742,10.75,,,,
122.0,276,5000,edge-central,A,403.9029,10.75,,,,
122.0,277,5000,edge-south,A,391.5193,10.75,,,,
122.0,278,5000,edge-west,A,384.3708,10.75,,,,
122.0,279,5000,edge-north,A,392.0685,10.75,,,,
122.0,280,5000,edge-central,A,383.1048,10.75,,,,
122.0,281,5000,edge-south,A,384.2135,10.75,,,,
122.0,282,5000,edge-west,A,389.8003,10.75,,,,
122.0,283,5000,edge-north,A,384.5539,10.75,,,,
122.0,284,5000,edge-central,A,397.1021,10.75,,,,
122.0,285,5000,edge-south,A,399.3481,10.75,,,,
122.0,286,5000,edge-west,A,399.8445,10.75,,,,
122.0,287,5000,edge-north,A,396.0376,10.75,,,,
122.0,289,5000,edge-central,A,392.3555,10.75,,,,
122.0,290,5000,edge-south,A,394.2161,10.75,,,,
122.0,291,5000,edge-west,A,384.3056,10.75,,,,
122.0,292,5000,edge-north,A,382.1195,10.75,,,,
122.0,293,5000,edge-central,A,395.8015,10.75,,,,
122.0,294,5000,edge-south,A,383.8463,10.75,,,,
122.0,295,5000,edge-west,A,399.1838,10.75,,,,
122.0,296,5000,edge-north,A,386.1215,10.75,,,,
122.0,297,5000,edge-central,A,408.007,10.75,,,,
122.0,298,5000,edge-south,A,398.364,10.75,,,,
122.0,299,5000,edge-west,A,407.6144,10.75,,,,
122.0,300,5000,edge-north,A,408.5679,10.75,,,,
122.0,301,5000,edge-central,A,408.0175,10.75,,,,
122.0,302,5000,edge-south,A,389.0133,10.75,,,,
122.0,303,5000,edge-west,A,406.4141,10.75,,,,
122.0,304,5000,edge-north,A,401.2009,10.75,,,,
122.0,305,5000,edge-central,A,399.4933,10.75,,,,
122.0,306,5000,edge-south,A,406.3945,10.75,,,,
122.0,307,5000,edge-west,A,399.7723,10.75,,,,
122.0,308,5000,edge-north,A,407.5896,10.75,,,,
122.0,309,5000,edge-central,A,401.8385,10.75,,,,
122.0,310,5000,edge-south,A,405.8181,10.75,,,,
122.0,312,5000,edge-west,A,387.1294,10.75,,,,
122.0,313,5000,edge-north,A,382.8077,10.75,,,,
122.0,314,5000,edge-central,A,399.7897,10.75,,,,
122.0,315,5000,edge-south,A,395.5472,10.75,,,,
122.0,316,5000,edge-west,A,400.7993,10.75,,,,
122.0,317,5000,edge-north,A,400.1712,10.75,,,,
122.0,318,5000,edge-central,A,392.2619,10.75,,,,
122.0,319,5000,edge-south,A,402.7506,10.75,,,,
122.0,320,5000,edge-west,A,386.9591,10.75,,,,
122.0,321,5000,edge-north,A,383.8886,10.75,,,,
122.0,322,5000,edge-central,A,405.5645,10.75,,,,
122.0,323,5000,edge-south,A,396.6934,10.75,,,,
122.0,324,5000,edge-west,A,395.5288,10.75,,,,
122.0,325,5000,edge-north,A,407.6363,10.75,,,,
122.0,326,5000,edge-central,A,393.1016,10.75,,,,
122.0,327,5000,edge-south,A,390.3771,10.75,,,,
122.0,328,5000,edge-west,A,388.9103,10.75,,,,
122.0,329,5000,edge-north,A,407.7681,10.75,,,,
122.0,330,5000,edge-central,A,395.1821,10.75,,,,
122.0,331,5000,edge-south,A,399.8304,10.75,,,,
122.0,332,5000,edge-west,A,396.1322,10.75,,,,
122.0,333,5000,edge-north,A,410.6629,10.75,,,,
122.0,334,5000,edge-central,A,392.3676,10.75,,,,
122.0,335,5000,edge-south,A,401.4996,10.75,,,,
122.0,336,5000,edge-west,A,392.5204,10.75,,,,
122.0,337,5000,edge-north,A,401.3357,10.75,,,,
122.0,338,5000,edge-central,A,383.8939,10.75,,,,
122.0,339,5000,edge-south,A,384.7905,10.75,,,,
122.0,340,5000,edge-west,A,399.8158,10.75,,,,
122.0,341,5000,edge-north,A,393.5218,10.75,,,,
122.0,342,5000,edge-central,A,404.0311,10.75,,,,
122.0,343,5000,edge-south,A,404.2342,10.75,,,,
122.0,344,5000,edge-west,A,407.264,10.75,,,,
122.0,345,5000,edge-north,A,408.7638,10.75,,,,
122.0,346,5000,edge-central,A,392.9718,10.75,,,,
122.0,347,5000,edge-south,A,383.2399,10.75,,,,
122.0,348,5000,edge-west,A,382.1208,10.75,,,,
122.0,349,5000,edge-north,A,388.722,10.75,,,,
122.0,350,5000,edge-central,A,388.2048,10.75,,,,
122.0,351,5000,edge-south,A,399.7508,10.75,,,,
122.0,352,5000,edge-west,A,396.7907,10.75,,,,
122.0,353,5000,edge-north,A,384.8256,10.75,,,,
122.0,354,5000,edge-central,A,389.3019,10.75,,,,
122.0,355,5000,edge-south,A,404.0661,10.75,,,,
122.0,356,5000,edge-west,A,398.8269,10.75,,,,
122.0,357,5000,edge-north,A,391.0069,10.75,,,,
122.0,358,5000,edge-central,A,388.6704,10.75,,,,
122.0,359,5000,edge-south,A,394.1654,10.75,,,,
122.0,360,5000,edge-west,A,399.6303,10.75,,,,
124.0,64,5000,edge-north,A,391.9538,10.75,,,,
200.0,0,5000,edge-central,A,384.8708,10.75,,,,
200.0,4,5000,edge-south,A,405.3135,10.75,,,,
200.0,26,5000,edge-west,A,408.9935,10.75,,,,
200.0,69,5000,edge-north,A,403.912,10.75,,,,
200.0,96,5000,edge-central,A,399.9534,10.75,,,,
200.0,118,5000,edge-south,A,387.9527,10.75,,,,
200.0,122,5000,edge-west,A,401.7035,10.75,,,,
200.0,189,5000,edge-north,A,394.3045,10.75,,,,
200.0,193,5000,edge-central,A,389.4322,10.75,,,,
200.0,207,5000,edge-south,A,391.0541,10.75,,,,
200.0,226,5000,edge-west,A,380.1447,10.75,,,,
200.0,285,5000,edge-north,A,387.6969,10.75,,,,
200.0,315,5000,edge-central,A,398.033,10.75,,,,
203.0,1,5000,edge-south,A,390.5526,10.75,,,,
203.0,8,5000,edge-west,A,391.9907,10.75,,,,
203.0,9,5000,edge-north,A,402.0315,10.75,,,,
203.0,12,5000,edge-central,A,398.7218,10.75,,,,
203.0,13,5000,edge-south,A,391.1281,10.75,,,,
203.0,18,5000,edge-west,A,381.1342,10.75,,,,
203.0,19,5000,edge-north,A,398.9779,10.75,,,,
203.0,20,5000,edge-central,A,402.8308,10.75,,,,
203.0,21,5000,edge-south,A,394.0575,10.75,,,,
203.0,31,5000,edge-west,A,400.5437,10.75,,,,
203.0,43,5000,edge-north,A,388.4115,10.75,,,,
203.0,44,5000,edge-central,A,400.403,10.75,,,,
203.0,45,5000,edge-south,A,393.5557,10.75,,,,
203.0,46,5000,edge-west,A,388.7854,10.75,,,,
203.0,49,5000,edge-north,A,389.4656,10.75,,,,
203.0,50,5000,edge-central,A,384.8169,10.75,,,,
203.0,51,5000,edge-south,A,392.4687,10.75,,,,
203.0,53,5000,edge-west,A,399.1862,10.75,,,,
203.0,55,5000,edge-north,A,404.8258,10.75,,,,
203.0,56,5000,edge-central,A,392.7183,10.75,,,,
203.0,57,5000,edge-south,A,387.9171,10.75,,,,
203.0,58,5000,edge-west,A,389.839,10.75,,,,
203.0,60,5000,edge-north,A,397.0614,10.75,,,,
203.0,61,5000,edge-central,A,403.4469,10.75,,,,
203.0,68,5000,edge-south,A,402.9374,10.75,,,,
203.0,69,5000,edge-west,A,404.1097,10.75,,,,
203.0,71,5000,edge-north,A,388.4166,10.75,,,,
203.0,72,5000,edge-central,A,386.8303,10.75,,,,
203.0,78,5000,edge-south,A,386.7909,10.75,,,,
203.0,82,5000,edge-west,A,391.5759,10.75,,,,
203.0,85,5000,edge-north,A,398.6668,10.75,,,,
203.0,86,5000,edge-central,A,401.3132,10.75,,,,
203.0,87,5000,edge-south,A,391.367,10.75,,,,
203.0,88,5000,edge-west,A,386.5156,10.75,,,,
203.0,89,5000,edge-north,A,386.8753,10.75,,,,
203.0,90,5000,edge-central,A,405.8356,10.75,,,,
203.0,99,5000,edge-south,A,382.0038,10.75,,,,
203.0,100,5000,edge-west,A,406.0481,10.75,,,,
203.0,102,5000,edge-north,A,402.7865,10.75,,,,
203.0,105,5000,edge-central,A,403.2227,10.75,,,,
203.0,117,5000,edge-south,A,405.9443,10.75,,,,
203.0,118,5000,edge-west,A,394.4906,10.75,,,,
203.0,122,5000,edge-north,A,381.462,10.75,,,,
203.0,123,5000,edge-central,A,402.191,10.75,,,,
203.0,124,5000,edge-south,A,380.9764,10.75,,,,
203.0,125,5000,edge-west,A,403.0847,10.75,,,,
203.0,130,5000,edge-north,A,386.3259,10.75,,,,
203.0,139,5000,edge-central,A,403.5357,10.75,,,,
203.0,140,5000,edge-south,A,393.0772,10.75,,,,
203.0,142,5000,edge-west,A,385.9614,10.75,,,,
203.0,150,5000,edge-north,A,397.4571,10.75,,,,
203.0,151,5000,edge-central,A,393.5479,10.75,,,,
203.0,152,5000,edge-south,A,393.389,10.75,,,,
203.0,159,5000,edge-west,A,384.0881,10.75,,,,
203.0,160,5000,edge-north,A,386.4769,10.75,,,,
203.0,178,5000,edge-central,A,400.6169,10.75,,,,
203.0,179,5000,edge-south,A,378.3324,10.75,,,,
203.0,181,5000,edge-west,A,405.6481,10.75,,,,
203.0,183,5000,edge-north,A,379.1539,10.75,,,,
203.0,189,5000,edge-central,A,381.8299,10.75,,,,
203.0,195,5000,edge-south,A,382.5468,10.75,,,,
203.0,199,5000,edge-west,A,408.6207,10.75,,,,
203.0,201,5000,edge-north,A,384.821,10.75,,,,
203.0,207,5000,edge-central,A,404.2844,10.75,,,,
203.0,208,5000,edge-south,A,405.3883,10.75,,,,
203.0,209,5000,edge-west,A,380.6945,10.75,,,,
203.0,212,5000,edge-north,A,397.6837,10.75,,,,
203.0,214,5000,edge-central,A,391.3915,10.75,,,,
203.0,215,5000,edge-south,A,392.9521,10.75,,,,
203.0,216,5000,edge-west,A,391.4877,10.75,,,,
203.0,217,5000,edge-north,A,403.5679,10.75,,,,
203.0,219,5000,edge-central,A,384.7225,10.75,,,,
203.0,220,5000,edge-south,A,389.3215,10.75,,,,
203.0,221,5000,edge-west,A,391.9677,10.75,,,,
203.0,223,5000,edge-north,A,379.9443,10.75,,,,
203.0,224,5000,edge-central,A,392.3197,10.75,,,,
203.0,225,5000,edge-south,A,396.3676,10.75,,,,
203.0,227,5000,edge-west,A,401.5544,10.75,,,,
203.0,228,5000,edge-north,A,386.8067,10.75,,,,
203.0,229,5000,edge-central,A,400.6634,10.75,,,,
203.0,230,5000,edge-south,A,399.6824,10.75,,,,
203.0,231,5000,edge-west,A,401.2662,10.75,,,,
203.0,232,5000,edge-north,A,381.3082,10.75,,,,
203.0,233,5000,edge-central,A,389.7966,10.75,,,,
203.0,234,5000,edge-south,A,389.4961,10.75,,,,
203.0,240,5000,edge-west,A,407.3476,10.75,,,,
203.0,243,5000,edge-north,A,406.5903,10.75,,,,
203.0,244,5000,edge-central,A,380.8578,10.75,,,,
203.0,246,5000,edge-south,A,398.7672,10.75,,,,
203.0,247,5000,edge-west,A,382.7498,10.75,,,,
203.0,248,5000,edge-north,A,381.9661,10.75,,,,
203.0,249,5000,edge-central,A,379.9996,10.75,,,,
203.0,250,5000,edge-south,A,382.4976,10.75,,,,
203.0,251,5000,edge-west,A,382.7437,10.75,,,,
203.0,252,5000,edge-north,A,379.0373,10.75,,,,
203.0,254,5000,edge-central,A,406.416,10.75,,,,
203.0,257,5000,edge-south,A,401.732,10.75,,,,
203.0,258,5000,edge-west,A,407.7144,10.75,,,,
203.0,259,5000,edge-north,A,393.4455,10.75,,,,
203.0,261,5000,edge-central,A,393.3498,10.75,,,,
203.0,262,5000,edge-south,A,398.639,10.75,,,,
203.0,263,5000,edge-west,A,389.2606,10.75,,,,
203.0,264,5000,edge-north,A,399.1638,10.75,,,,
203.0,265,5000,edge-central,A,390.8969,10.75,,,,
203.0,269,5000,edge-south,A,403.772,10.75,,,,
203.0,277,5000,edge-west,A,388.9799,10.75,,,,
203.0,284,5000,edge-north,A,394.4787,10.75,,,,
203.0,294,5000,edge-central,A,399.9729,10.75,,,,
203.0,295,5000,edge-south,A,390.273,10.75,,,,
203.0,297,5000,edge-west,A,405.0927,10.75,,,,
203.0,298,5000,edge-north,A,395.751,10.75,,,,
203.0,299,5000,edge-central,A,379.6253,10.75,,,,
203.0,305,5000,edge-south,A,391.7846,10.75,,,,
203.0,310,5000,edge-west,A,401.495,10.75,,,,
203.0,312,5000,edge-north,A,381.2074,10.75,,,,
203.0,313,5000,edge-central,A,408.6268,10.75,,,,
203.0,316,5000,edge-south,A,401.5056,10.75,,,,
203.0,321,5000,edge-west,A,399.8206,10.75,,,,
203.0,323,5000,edge-north,A,407.413,10.75,,,,
203.0,327,5000,edge-central,A,397.336,10.75,,,,
203.0,328,5000,edge-south,A,393.244,10.75,,,,
203.0,331,5000,edge-west,A,398.7666,10.75,,,,
203.0,333,5000,edge-north,A,382.374,10.75,,,,
203.0,339,5000,edge-central,A,381.0666,10.75,,,,
203.0,344,5000,edge-south,A,404.9129,10.75,,,,
203.0,346,5000,edge-west,A,397.4034,10.75,,,,
203.0,347,5000,edge-north,A,405.9328,10.75,,,,
203.0,358,5000,edge-central,A,404.531,10.75,,,,
205.0,60,5000,edge-south,A,388.1202,10.75,,,,
205.0,292,5000,edge-west,A,378.9663,10.75,,,,
207.0,0,5000,edge-north,A,395.8035,10.75,,,,
207.0,1,5000,edge-central,A,377.8384,10.75,,,,
207.0,2,5000,edge-south,A,378.8237,10.75,,,,
207.0,3,5000,edge-west,A,400.4106,10.75,,,,
207.0,4,5000,edge-north,A,390.0158,10.75,,,,
207.0,5,5000,edge-central,A,403.1286,10.75,,,,
207.0,6,5000,edge-south,A,385.0589,10.75,,,,
207.0,8,5000,edge-west,A,381.4065,10.75,,,,
207.0,9,5000,edge-north,A,390.9716,10.75,,,,
207.0,10,5000,edge-central,A,404.8519,10.75,,,,
207.0,11,5000,edge-south,A,384.53,10.75,,,,
207.0,14,5000,edge-west,A,403.18,10.75,,,,
207.0,16,5000,edge-north,A,392.0886,10.75,,,,
207.0,26,5000,edge-central,A,391.3672,10.75,,,,
207.0,53,5000,edge-south,A,383.0347,10.75,,,,
207.0,56,5000,edge-west,A,402.3027,10.75,,,,
207.0,57,5000,edge-north,A,388.4226,10.75,,,,
207.0,64,5000,edge-central,A,380.2455,10.75,,,,
207.0,83,5000,edge-south,A,384.8014,10.75,,,,
207.0,98,5000,edge-west,A,396.5992,10.75,,,,
207.0,103,5000,edge-north,A,398.6761,10.75,,,,
207.0,307,5000,edge-central,A,388.449,10.75,,,,
207.0,308,5000,edge-south,A,379.647,10.75,,,,
207.0,327,5000,edge-west,A,393.187,10.75,,,,
207.0,344,5000,edge-north,A,386.6948,10.75,,,,
207.0,345,5000,edge-central,A,409.0559,10.75,,,,
207.0,347,5000,edge-south,A,391.7861,10.75,,,,
207.0,348,5000,edge-west,A,392.6176,10.75,,,,
207.0,349,5000,edge-north,A,385.5525,10.75,,,,
207.0,355,5000,edge-central,A,379.9058,10.75,,,,
207.0,356,5000,edge-south,A,394.1299,10.75,,,,
207.0,357,5000,edge-west,A,401.4254,10.75,,,,
207.0,358,5000,edge-north,A,405.7533,10.75,,,,
207.0,359,5000,edge-central,A,380.5482,10.75,,,,
207.0,360,5000,edge-south,A,379.0726,10.75,,,,
208.0,0,5000,edge-west,A,405.3452,10.75,,,,
208.0,1,5000,edge-north,A,379.7895,10.75,,,,
